,POSITION,LOC_X,LOC_Y,PLAYER_NAME,QUARTER,EVENT_TYPE
5687,SG,87.0,99.0,Jimmy Butler,3,MISSED
5688,SG,261.0,414.0,Jimmy Butler,3,SCORED
5689,SG,58.0,272.0,Jimmy Butler,3,MISSED
5690,SG,64.0,244.0,Dwyane Wade,3,MISSED
5694,SG,239.0,56.0,Dwyane Wade,3,MISSED
5697,C,225.0,164.0,Robin Lopez,3,SCORED
5700,C,52.0,250.0,Robin Lopez,3,SCORED
5702,SG,246.0,51.0,Jimmy Butler,3,MISSED
5704,C,52.0,250.0,Robin Lopez,3,SCORED
5708,SG,113.0,207.0,Dwyane Wade,4,SCORED
5710,SG,221.0,334.0,Dwyane Wade,4,SCORED
5712,SG,180.0,63.0,Dwyane Wade,4,MISSED
5728,PG,871.0,487.0,Rajon Rondo,1,SCORED
5729,C,887.0,235.0,Robin Lopez,1,SCORED
5730,C,853.0,256.0,Robin Lopez,1,BLOCKED
5731,SG,895.0,241.0,Dwyane Wade,1,SCORED
5732,SG,799.0,145.0,Dwyane Wade,1,SCORED
5733,PG,779.0,483.0,Rajon Rondo,1,SCORED
5734,SG,876.0,82.0,Dwyane Wade,1,SCORED
5735,PG,873.0,22.0,Rajon Rondo,1,SCORED
5736,SG,671.0,359.0,Jimmy Butler,1,SCORED
5738,PG,858.0,480.0,Rajon Rondo,1,MISSED
5739,C,848.0,153.0,Robin Lopez,1,MISSED
5741,PF,637.0,190.0,Nikola Mirotic,1,MISSED
5742,PF,647.0,156.0,Nikola Mirotic,1,MISSED
5743,SG,873.0,145.0,Jimmy Butler,1,MISSED
5744,PG,895.0,244.0,Rajon Rondo,1,SCORED
5746,PF,882.0,488.0,Nikola Mirotic,1,SCORED
5747,SG,735.0,441.0,Jimmy Butler,1,SCORED
5749,SG,768.0,146.0,Dwyane Wade,2,SCORED
5750,PF,642.0,259.0,Nikola Mirotic,2,SCORED
5751,PF,650.0,379.0,Nikola Mirotic,2,SCORED
5752,PF,858.0,22.0,Nikola Mirotic,2,MISSED
5753,SG,882.0,437.0,Dwyane Wade,2,MISSED
5754,PF,838.0,23.0,Nikola Mirotic,2,MISSED
5755,SG,755.0,379.0,Dwyane Wade,2,MISSED
5759,C,878.0,190.0,Robin Lopez,2,MISSED
5760,PF,881.0,257.0,Nikola Mirotic,2,MISSED
5762,PF,637.0,339.0,Nikola Mirotic,2,MISSED
5764,SG,890.0,236.0,Jimmy Butler,2,MISSED
5765,SG,720.0,275.0,Jimmy Butler,2,MISSED
5766,SG,888.0,250.0,Jimmy Butler,2,SCORED
5767,SG,882.0,257.0,Jimmy Butler,2,SCORED
5768,SG,640.0,256.0,Dwyane Wade,2,MISSED
5769,C,886.0,220.0,Robin Lopez,2,BLOCKED
5770,PG,886.0,223.0,Rajon Rondo,2,MISSED
5771,PG,890.0,256.0,Rajon Rondo,2,SCORED
5772,C,832.0,200.0,Robin Lopez,2,SCORED
5773,SG,601.0,45.0,Jimmy Butler,2,MISSED
5774,SG,226.0,200.0,Dwyane Wade,3,MISSED
5775,PG,69.0,236.0,Rajon Rondo,3,SCORED
5776,PG,254.0,400.0,Rajon Rondo,3,MISSED
5778,SG,225.0,432.0,Jimmy Butler,3,MISSED
5779,SG,280.0,167.0,Dwyane Wade,3,MISSED
5781,PG,112.0,329.0,Rajon Rondo,3,MISSED
5782,SG,98.0,190.0,Jimmy Butler,3,SCORED
5783,PG,293.0,195.0,Rajon Rondo,3,MISSED
5787,SG,53.0,249.0,Jimmy Butler,3,SCORED
5788,C,50.0,246.0,Robin Lopez,3,SCORED
5791,PG,50.0,265.0,Rajon Rondo,3,MISSED
5792,PG,72.0,254.0,Rajon Rondo,3,SCORED
5793,PF,234.0,120.0,Nikola Mirotic,3,SCORED
5794,PF,58.0,262.0,Nikola Mirotic,3,SCORED
5795,SG,52.0,250.0,Jimmy Butler,3,SCORED
5797,PF,283.0,162.0,Nikola Mirotic,4,MISSED
5798,SG,54.0,269.0,Dwyane Wade,4,SCORED
5800,SG,131.0,220.0,Dwyane Wade,4,SCORED
5802,SG,53.0,252.0,Dwyane Wade,4,SCORED
5805,SG,131.0,393.0,Dwyane Wade,4,MISSED
5806,SG,151.0,239.0,Dwyane Wade,4,SCORED
5807,SG,156.0,126.0,Jimmy Butler,4,MISSED
5808,SG,62.0,243.0,Dwyane Wade,4,MISSED
5809,PF,58.0,246.0,Nikola Mirotic,4,SCORED
5810,PF,67.0,480.0,Nikola Mirotic,4,SCORED
5811,PG,50.0,264.0,Rajon Rondo,4,SCORED
5812,SG,323.0,161.0,Jimmy Butler,4,MISSED
5813,PG,239.0,270.0,Rajon Rondo,4,MISSED
5814,PF,259.0,408.0,Nikola Mirotic,4,SCORED
5815,PF,244.0,406.0,Nikola Mirotic,4,MISSED
5816,SG,143.0,270.0,Jimmy Butler,4,SCORED
5818,PG,54.0,270.0,Rajon Rondo,1,SCORED
5819,PG,51.0,230.0,Rajon Rondo,1,MISSED
5820,SG,215.0,444.0,Jimmy Butler,1,MISSED
5821,PG,77.0,187.0,Rajon Rondo,1,MISSED
5822,C,236.0,306.0,Robin Lopez,1,SCORED
5823,SG,58.0,277.0,Dwyane Wade,1,SCORED
5824,SG,98.0,252.0,Jimmy Butler,1,MISSED
5825,SG,45.0,477.0,Dwyane Wade,1,SCORED
5827,C,62.0,324.0,Robin Lopez,1,MISSED
5828,SG,59.0,264.0,Dwyane Wade,1,SCORED
5829,PG,59.0,246.0,Rajon Rondo,1,BLOCKED
5831,SG,62.0,118.0,Dwyane Wade,1,MISSED
5832,PG,72.0,328.0,Rajon Rondo,1,MISSED
5833,PG,59.0,262.0,Rajon Rondo,1,SCORED
5835,SG,51.0,432.0,Jimmy Butler,1,SCORED
5836,SG,77.0,133.0,Jimmy Butler,1,MISSED
5837,PF,313.0,252.0,Nikola Mirotic,1,MISSED
5840,PG,64.0,234.0,Rajon Rondo,1,MISSED
5842,SG,156.0,285.0,Dwyane Wade,2,MISSED
5844,SG,98.0,177.0,Dwyane Wade,2,MISSED
5850,SG,244.0,251.0,Dwyane Wade,2,MISSED
5856,SG,133.0,260.0,Jimmy Butler,2,SCORED
5857,SG,59.0,256.0,Jimmy Butler,2,BLOCKED
5859,SG,97.0,321.0,Jimmy Butler,2,SCORED
5861,PG,59.0,277.0,Rajon Rondo,2,SCORED
5862,PG,53.0,482.0,Rajon Rondo,2,SCORED
5863,PG,67.0,250.0,Rajon Rondo,2,MISSED
5865,C,691.0,295.0,Robin Lopez,3,MISSED
5867,SG,730.0,218.0,Dwyane Wade,3,MISSED
5868,PG,843.0,360.0,Rajon Rondo,3,MISSED
5869,SG,827.0,94.0,Dwyane Wade,3,MISSED
5870,C,878.0,230.0,Robin Lopez,3,SCORED
5871,C,858.0,120.0,Robin Lopez,3,MISSED
5872,C,876.0,181.0,Robin Lopez,3,SCORED
5873,PG,890.0,17.0,Rajon Rondo,3,SCORED
5874,SG,837.0,248.0,Jimmy Butler,3,MISSED
5876,SG,758.0,213.0,Dwyane Wade,3,MISSED
5877,SG,640.0,230.0,Dwyane Wade,3,MISSED
5878,PF,868.0,156.0,Nikola Mirotic,3,MISSED
5879,SG,858.0,380.0,Jimmy Butler,3,MISSED
5881,PF,706.0,424.0,Nikola Mirotic,3,SCORED
5882,PG,876.0,280.0,Rajon Rondo,3,SCORED
5883,SG,888.0,250.0,Jimmy Butler,3,SCORED
5884,SG,890.0,61.0,Jimmy Butler,3,MISSED
5886,SG,827.0,240.0,Jimmy Butler,4,MISSED
5892,SG,763.0,195.0,Jimmy Butler,4,MISSED
5893,SG,706.0,321.0,Jimmy Butler,4,MISSED
5894,PF,675.0,398.0,Nikola Mirotic,4,MISSED
5895,PF,670.0,387.0,Nikola Mirotic,4,SCORED
5896,PG,701.0,275.0,Rajon Rondo,4,MISSED
5897,PF,715.0,429.0,Nikola Mirotic,4,SCORED
5898,SG,665.0,123.0,Jimmy Butler,4,MISSED
5900,PF,843.0,153.0,Nikola Mirotic,4,MISSED
5901,PF,755.0,462.0,Nikola Mirotic,4,MISSED
5902,PG,887.0,487.0,Rajon Rondo,4,SCORED
5903,PG,661.0,140.0,Rajon Rondo,4,MISSED
5904,PF,691.0,95.0,Nikola Mirotic,4,MISSED
5905,SG,670.0,113.0,Jimmy Butler,4,MISSED
5906,PF,689.0,406.0,Nikola Mirotic,4,BLOCKED
5908,C,730.0,252.0,Robin Lopez,4,SCORED
5909,SG,895.0,382.0,Jimmy Butler,1,MISSED
5911,PG,894.0,215.0,Rajon Rondo,1,BLOCKED
5912,SG,890.0,246.0,Jimmy Butler,1,SCORED
5913,C,814.0,238.0,Robin Lopez,1,SCORED
5914,SG,632.0,338.0,Jimmy Butler,1,SCORED
5915,C,804.0,79.0,Robin Lopez,1,SCORED
5917,SG,706.0,148.0,Jimmy Butler,1,SCORED
5918,C,846.0,290.0,Robin Lopez,1,SCORED
5919,PF,873.0,241.0,Nikola Mirotic,1,MISSED
5920,SG,833.0,84.0,Jimmy Butler,1,MISSED
5921,PG,647.0,346.0,Rajon Rondo,1,MISSED
5922,C,733.0,228.0,Robin Lopez,1,SCORED
5925,C,886.0,226.0,Robin Lopez,1,SCORED
5926,PF,660.0,131.0,Nikola Mirotic,1,MISSED
5927,C,890.0,186.0,Robin Lopez,1,MISSED
5928,C,814.0,259.0,Robin Lopez,1,SCORED
5933,PF,715.0,342.0,Nikola Mirotic,2,SCORED
5936,PF,881.0,454.0,Nikola Mirotic,2,MISSED
5937,PF,719.0,454.0,Nikola Mirotic,2,MISSED
5941,SG,740.0,143.0,Jimmy Butler,2,MISSED
5942,SG,833.0,84.0,Jimmy Butler,2,MISSED
5943,PG,873.0,250.0,Rajon Rondo,2,SCORED
5945,C,797.0,266.0,Robin Lopez,2,MISSED
5946,SG,888.0,250.0,Jimmy Butler,2,SCORED
5949,SG,853.0,238.0,Jimmy Butler,2,MISSED
5955,C,36.0,248.0,Robin Lopez,3,SCORED
5960,PG,50.0,254.0,Rajon Rondo,3,SCORED
5961,PF,231.0,488.0,Nikola Mirotic,3,BLOCKED
5962,C,50.0,262.0,Robin Lopez,3,SCORED
5963,SG,239.0,202.0,Jimmy Butler,3,SCORED
5964,PF,305.0,342.0,Nikola Mirotic,3,SCORED
5965,PG,274.0,140.0,Rajon Rondo,3,MISSED
5966,C,51.0,260.0,Robin Lopez,3,SCORED
5967,PF,308.0,126.0,Nikola Mirotic,3,MISSED
5968,PF,58.0,344.0,Nikola Mirotic,3,SCORED
5969,SG,116.0,426.0,Jimmy Butler,3,SCORED
5970,PF,92.0,259.0,Nikola Mirotic,3,BLOCKED
5971,C,58.0,254.0,Robin Lopez,3,SCORED
5972,SG,67.0,259.0,Jimmy Butler,3,SCORED
5973,PF,69.0,28.0,Nikola Mirotic,3,MISSED
5974,C,50.0,252.0,Robin Lopez,3,MISSED
5977,C,50.0,259.0,Robin Lopez,3,SCORED
5978,SG,234.0,153.0,Jimmy Butler,3,MISSED
5981,PF,261.0,409.0,Nikola Mirotic,4,MISSED
5983,PF,54.0,267.0,Nikola Mirotic,4,SCORED
5986,PG,58.0,252.0,Rajon Rondo,4,SCORED
5987,PF,46.0,250.0,Nikola Mirotic,4,SCORED
5988,SG,89.0,319.0,Jimmy Butler,4,SCORED
5989,PF,45.0,437.0,Nikola Mirotic,4,MISSED
5991,C,53.0,378.0,Robin Lopez,4,SCORED
5992,PF,89.0,25.0,Nikola Mirotic,4,SCORED
5993,SG,52.0,250.0,Jimmy Butler,4,SCORED
5994,SG,310.0,192.0,Jimmy Butler,4,SCORED
5995,SG,205.0,452.0,Jimmy Butler,4,MISSED
5996,C,342.0,259.0,Robin Lopez,4,MISSED
5997,C,116.0,249.0,Robin Lopez,1,BLOCKED
5998,C,98.0,256.0,Robin Lopez,1,SCORED
5999,PF,72.0,128.0,Nikola Mirotic,1,MISSED
6000,SG,58.0,228.0,Jimmy Butler,1,SCORED
6001,SG,161.0,176.0,Jimmy Butler,1,MISSED
6002,PG,67.0,9.0,Rajon Rondo,1,MISSED
6003,PF,275.0,364.0,Nikola Mirotic,1,MISSED
6004,SG,226.0,121.0,Jimmy Butler,1,MISSED
6005,PF,62.0,269.0,Nikola Mirotic,1,SCORED
6006,C,121.0,236.0,Robin Lopez,1,SCORED
6007,C,244.0,238.0,Robin Lopez,1,SCORED
6012,SG,185.0,385.0,Jimmy Butler,1,SCORED
6014,C,62.0,234.0,Robin Lopez,1,MISSED
6025,SG,121.0,370.0,Jimmy Butler,2,SCORED
6026,SG,62.0,267.0,Jimmy Butler,2,BLOCKED
6029,SG,261.0,305.0,Jimmy Butler,2,SCORED
6030,SG,195.0,411.0,Jimmy Butler,2,MISSED
6032,PG,58.0,223.0,Rajon Rondo,2,MISSED
6033,PG,51.0,15.0,Rajon Rondo,2,SCORED
6035,SG,172.0,243.0,Jimmy Butler,2,MISSED
6036,PF,41.0,18.0,Nikola Mirotic,2,MISSED
6037,SG,720.0,380.0,Jimmy Butler,3,MISSED
6038,PF,665.0,367.0,Nikola Mirotic,3,MISSED
6039,SG,876.0,220.0,Jimmy Butler,3,SCORED
6040,C,809.0,252.0,Robin Lopez,3,BLOCKED
6041,PF,684.0,410.0,Nikola Mirotic,3,SCORED
6042,C,812.0,254.0,Robin Lopez,3,SCORED
6043,PG,873.0,235.0,Rajon Rondo,3,SCORED
6044,SG,878.0,222.0,Jimmy Butler,3,SCORED
6045,PF,642.0,195.0,Nikola Mirotic,3,MISSED
6046,C,878.0,235.0,Robin Lopez,3,SCORED
6047,PG,876.0,240.0,Rajon Rondo,3,MISSED
6048,C,875.0,265.0,Robin Lopez,3,MISSED
6049,C,714.0,164.0,Robin Lopez,3,MISSED
6050,C,837.0,241.0,Robin Lopez,3,BLOCKED
6053,SG,828.0,61.0,Jimmy Butler,3,MISSED
6055,SG,838.0,241.0,Jimmy Butler,3,SCORED
6056,SG,797.0,69.0,Jimmy Butler,3,MISSED
6068,SG,701.0,63.0,Jimmy Butler,4,MISSED
6070,SG,758.0,166.0,Jimmy Butler,4,MISSED
6073,SG,873.0,231.0,Jimmy Butler,4,SCORED
6075,C,842.0,315.0,Robin Lopez,4,SCORED
6077,SG,769.0,94.0,Jimmy Butler,1,SCORED
6078,PG,699.0,71.0,Rajon Rondo,1,SCORED
6080,PG,873.0,259.0,Rajon Rondo,1,SCORED
6081,PG,895.0,14.0,Rajon Rondo,1,SCORED
6082,C,779.0,423.0,Robin Lopez,1,MISSED
6083,C,838.0,279.0,Robin Lopez,1,SCORED
6084,SG,887.0,241.0,Jimmy Butler,1,SCORED
6085,PF,671.0,400.0,Nikola Mirotic,1,MISSED
6086,PG,881.0,246.0,Rajon Rondo,1,SCORED
6087,C,822.0,233.0,Robin Lopez,1,SCORED
6088,PG,886.0,220.0,Rajon Rondo,1,SCORED
6089,SG,871.0,264.0,Jimmy Butler,1,MISSED
6090,C,755.0,379.0,Robin Lopez,1,SCORED
6091,PG,647.0,334.0,Rajon Rondo,1,MISSED
6105,SG,645.0,163.0,Jimmy Butler,2,MISSED
6107,C,882.0,251.0,Robin Lopez,2,MISSED
6108,C,876.0,251.0,Robin Lopez,2,MISSED
6109,SG,878.0,112.0,Jimmy Butler,2,SCORED
6111,PG,720.0,428.0,Rajon Rondo,2,SCORED
6112,PG,863.0,192.0,Rajon Rondo,2,SCORED
6113,PF,853.0,174.0,Nikola Mirotic,2,MISSED
6115,SG,229.0,176.0,Jimmy Butler,3,SCORED
6116,PF,270.0,421.0,Nikola Mirotic,3,MISSED
6117,SG,53.0,267.0,Jimmy Butler,3,SCORED
6118,PG,121.0,290.0,Rajon Rondo,3,BLOCKED
6119,PF,53.0,13.0,Nikola Mirotic,3,SCORED
6120,C,185.0,324.0,Robin Lopez,3,SCORED
6121,SG,62.0,429.0,Jimmy Butler,3,MISSED
6122,PF,51.0,20.0,Nikola Mirotic,3,SCORED
6123,PF,41.0,246.0,Nikola Mirotic,3,SCORED
6124,PF,303.0,210.0,Nikola Mirotic,3,MISSED
6125,PG,45.0,7.0,Rajon Rondo,3,SCORED
6126,C,72.0,260.0,Robin Lopez,3,SCORED
6128,SG,310.0,252.0,Jimmy Butler,3,SCORED
6129,PG,254.0,107.0,Rajon Rondo,3,MISSED
6130,SG,40.0,418.0,Jimmy Butler,3,MISSED
6132,SG,298.0,133.0,Jimmy Butler,3,SCORED
6144,SG,58.0,103.0,Jimmy Butler,4,MISSED
6146,SG,102.0,274.0,Jimmy Butler,4,MISSED
6147,PG,69.0,239.0,Rajon Rondo,4,BLOCKED
6148,PG,40.0,493.0,Rajon Rondo,4,MISSED
6151,SG,30.0,478.0,Jimmy Butler,4,MISSED
6152,SG,54.0,414.0,Jimmy Butler,4,SCORED
6153,SG,62.0,269.0,Jimmy Butler,4,SCORED
6154,SG,290.0,357.0,Jimmy Butler,4,MISSED
6155,SG,45.0,431.0,Jimmy Butler,4,MISSED
6156,SG,67.0,233.0,Jimmy Butler,5,SCORED
6158,PG,72.0,256.0,Rajon Rondo,5,MISSED
6160,PF,280.0,406.0,Nikola Mirotic,5,MISSED
6161,PG,77.0,184.0,Rajon Rondo,5,MISSED
6163,SG,263.0,378.0,Jimmy Butler,5,MISSED
6164,PF,280.0,401.0,Nikola Mirotic,5,MISSED
6165,PG,62.0,238.0,Rajon Rondo,5,SCORED
6166,SG,69.0,27.0,Jimmy Butler,5,SCORED
6169,PG,87.0,351.0,Rajon Rondo,1,MISSED
6172,SG,53.0,264.0,Jimmy Butler,1,SCORED
6173,PF,241.0,84.0,Nikola Mirotic,1,MISSED
6174,PF,64.0,248.0,Nikola Mirotic,1,SCORED
6175,SG,46.0,434.0,Jimmy Butler,1,SCORED
6178,PF,156.0,349.0,Nikola Mirotic,1,MISSED
6182,PG,249.0,400.0,Rajon Rondo,1,SCORED
6183,PF,53.0,262.0,Nikola Mirotic,1,SCORED
6185,PF,50.0,230.0,Nikola Mirotic,1,SCORED
6202,SG,65.0,235.0,Jimmy Butler,2,SCORED
6204,SG,47.0,261.0,Jimmy Butler,2,SCORED
6206,PF,283.0,133.0,Nikola Mirotic,2,SCORED
6207,PG,205.0,401.0,Rajon Rondo,2,MISSED
6208,PG,35.0,478.0,Rajon Rondo,2,MISSED
6210,PF,51.0,231.0,Nikola Mirotic,2,SCORED
6212,SG,794.0,223.0,Jimmy Butler,3,SCORED
6213,PF,894.0,22.0,Nikola Mirotic,3,SCORED
6216,PF,876.0,287.0,Nikola Mirotic,3,SCORED
6217,SG,887.0,231.0,Jimmy Butler,3,SCORED
6221,PF,804.0,434.0,Nikola Mirotic,3,SCORED
6223,PF,681.0,403.0,Nikola Mirotic,3,MISSED
6224,PG,856.0,252.0,Rajon Rondo,3,SCORED
6226,PF,607.0,254.0,Nikola Mirotic,3,SCORED
6229,PF,863.0,359.0,Nikola Mirotic,3,SCORED
6238,PF,882.0,267.0,Nikola Mirotic,4,SCORED
6239,PF,704.0,428.0,Nikola Mirotic,4,SCORED
6247,C,58.0,231.0,Robin Lopez,1,MISSED
6248,PF,67.0,367.0,Nikola Mirotic,1,MISSED
6249,PF,69.0,18.0,Nikola Mirotic,1,SCORED
6252,PG,62.0,167.0,Rajon Rondo,1,SCORED
6253,SG,62.0,218.0,Jimmy Butler,1,SCORED
6254,SG,180.0,391.0,Jimmy Butler,1,SCORED
6256,PG,69.0,203.0,Rajon Rondo,1,SCORED
6257,C,244.0,205.0,Robin Lopez,1,MISSED
6258,PG,80.0,250.0,Rajon Rondo,1,MISSED
6259,PF,58.0,228.0,Nikola Mirotic,1,MISSED
6260,PF,283.0,125.0,Nikola Mirotic,1,SCORED
6261,C,97.0,249.0,Robin Lopez,1,MISSED
6262,PF,308.0,259.0,Nikola Mirotic,1,MISSED
6263,PG,53.0,272.0,Rajon Rondo,1,MISSED
6264,SG,51.0,256.0,Jimmy Butler,1,SCORED
6265,SG,152.0,336.0,Jimmy Butler,1,MISSED
6266,PG,52.0,250.0,Rajon Rondo,1,MISSED
6267,PF,269.0,115.0,Nikola Mirotic,1,SCORED
6268,SG,52.0,250.0,Jimmy Butler,1,SCORED
6269,C,146.0,280.0,Robin Lopez,1,MISSED
6273,SG,62.0,269.0,Jimmy Butler,1,SCORED
6285,SG,54.0,265.0,Jimmy Butler,2,MISSED
6286,SG,205.0,311.0,Jimmy Butler,2,SCORED
6288,C,236.0,262.0,Robin Lopez,2,MISSED
6289,C,69.0,238.0,Robin Lopez,2,MISSED
6290,SG,59.0,117.0,Jimmy Butler,2,MISSED
6291,PF,41.0,103.0,Nikola Mirotic,2,MISSED
6292,SG,62.0,259.0,Jimmy Butler,2,MISSED
6293,SG,62.0,274.0,Jimmy Butler,2,MISSED
6295,PF,256.0,401.0,Nikola Mirotic,2,MISSED
6296,PG,890.0,20.0,Rajon Rondo,3,MISSED
6297,SG,838.0,127.0,Jimmy Butler,3,MISSED
6298,PF,881.0,279.0,Nikola Mirotic,3,SCORED
6299,PF,701.0,415.0,Nikola Mirotic,3,SCORED
6300,SG,868.0,195.0,Jimmy Butler,3,SCORED
6301,PF,828.0,284.0,Nikola Mirotic,3,MISSED
6303,SG,838.0,261.0,Jimmy Butler,3,SCORED
6309,SG,886.0,236.0,Jimmy Butler,3,MISSED
6312,SG,882.0,238.0,Jimmy Butler,3,MISSED
6314,SG,828.0,455.0,Jimmy Butler,3,MISSED
6318,SG,878.0,259.0,Jimmy Butler,4,SCORED
6325,SG,661.0,172.0,Jimmy Butler,4,MISSED
6327,SG,758.0,197.0,Jimmy Butler,4,MISSED
6330,SG,886.0,156.0,Jimmy Butler,4,SCORED
6331,SG,868.0,217.0,Jimmy Butler,4,MISSED
6334,SG,871.0,241.0,Jimmy Butler,4,MISSED
6336,SG,842.0,207.0,Jimmy Butler,4,MISSED
6338,C,888.0,250.0,Robin Lopez,1,SCORED
6339,C,848.0,292.0,Robin Lopez,1,MISSED
6342,PF,889.0,482.0,Nikola Mirotic,1,SCORED
6343,SG,904.0,347.0,Jimmy Butler,1,SCORED
6344,PF,895.0,145.0,Nikola Mirotic,1,SCORED
6346,C,870.0,292.0,Robin Lopez,1,SCORED
6347,PF,878.0,259.0,Nikola Mirotic,1,SCORED
6348,SG,908.0,91.0,Jimmy Butler,1,SCORED
6349,SG,886.0,241.0,Jimmy Butler,1,MISSED
6350,C,783.0,433.0,Robin Lopez,1,SCORED
6351,PF,873.0,248.0,Nikola Mirotic,1,SCORED
6352,PG,882.0,235.0,Rajon Rondo,1,MISSED
6353,C,783.0,423.0,Robin Lopez,1,SCORED
6354,SG,878.0,241.0,Jimmy Butler,1,SCORED
6356,C,740.0,293.0,Robin Lopez,1,MISSED
6357,PF,900.0,490.0,Nikola Mirotic,1,MISSED
6358,SG,886.0,251.0,Jimmy Butler,1,SCORED
6369,C,765.0,393.0,Robin Lopez,2,MISSED
6370,PG,809.0,429.0,Rajon Rondo,2,SCORED
6371,SG,838.0,357.0,Jimmy Butler,2,MISSED
6372,PF,882.0,241.0,Nikola Mirotic,2,SCORED
6373,C,822.0,128.0,Robin Lopez,2,SCORED
6374,SG,910.0,146.0,Jimmy Butler,2,SCORED
6375,PG,878.0,244.0,Rajon Rondo,2,SCORED
6376,PF,895.0,485.0,Nikola Mirotic,2,SCORED
6377,C,814.0,148.0,Robin Lopez,2,SCORED
6378,PF,888.0,250.0,Nikola Mirotic,2,SCORED
6379,C,886.0,250.0,Robin Lopez,2,SCORED
6380,C,225.0,239.0,Robin Lopez,3,MISSED
6381,PG,67.0,194.0,Rajon Rondo,3,SCORED
6382,PF,241.0,423.0,Nikola Mirotic,3,MISSED
6383,PG,53.0,248.0,Rajon Rondo,3,SCORED
6384,PF,180.0,20.0,Nikola Mirotic,3,SCORED
6385,PG,210.0,450.0,Rajon Rondo,3,MISSED
6386,PF,288.0,87.0,Nikola Mirotic,3,SCORED
6388,PG,53.0,251.0,Rajon Rondo,3,SCORED
6390,PF,249.0,66.0,Nikola Mirotic,3,SCORED
6391,PG,59.0,252.0,Rajon Rondo,3,SCORED
6392,C,205.0,277.0,Robin Lopez,3,SCORED
6393,PG,41.0,496.0,Rajon Rondo,3,SCORED
6394,C,52.0,250.0,Robin Lopez,3,SCORED
6395,SG,200.0,218.0,Jimmy Butler,3,MISSED
6396,PG,67.0,246.0,Rajon Rondo,3,MISSED
6399,PG,58.0,243.0,Rajon Rondo,3,SCORED
6402,SG,84.0,488.0,Jimmy Butler,4,SCORED
6404,SG,52.0,250.0,Jimmy Butler,4,SCORED
6413,SG,175.0,254.0,Jimmy Butler,4,MISSED
6414,PF,102.0,17.0,Nikola Mirotic,4,SCORED
6416,PF,,,Nikola Mirotic,4,MISSED
6417,SG,141.0,456.0,Jimmy Butler,4,MISSED
6419,SG,92.0,264.0,Jimmy Butler,4,SCORED
6423,C,103.0,241.0,Robin Lopez,1,MISSED
6424,PG,58.0,236.0,Rajon Rondo,1,MISSED
6425,SG,62.0,246.0,Jimmy Butler,1,SCORED
6426,PF,126.0,282.0,Nikola Mirotic,1,SCORED
6427,PG,62.0,370.0,Rajon Rondo,1,MISSED
6428,SG,50.0,251.0,Jimmy Butler,1,SCORED
6429,PF,256.0,100.0,Nikola Mirotic,1,SCORED
6430,SG,46.0,408.0,Jimmy Butler,1,MISSED
6431,PF,280.0,342.0,Nikola Mirotic,1,SCORED
6432,PF,288.0,337.0,Nikola Mirotic,1,MISSED
6433,C,207.0,316.0,Robin Lopez,1,MISSED
6434,C,126.0,274.0,Robin Lopez,1,MISSED
6435,SG,131.0,103.0,Jimmy Butler,1,MISSED
6437,PF,229.0,76.0,Nikola Mirotic,1,SCORED
6438,PF,290.0,260.0,Nikola Mirotic,1,MISSED
6442,SG,67.0,318.0,Jimmy Butler,1,SCORED
6443,C,58.0,370.0,Robin Lopez,1,MISSED
6458,SG,50.0,483.0,Jimmy Butler,2,SCORED
6459,PF,239.0,419.0,Nikola Mirotic,2,MISSED
6460,PG,239.0,336.0,Rajon Rondo,2,MISSED
6461,PF,59.0,110.0,Nikola Mirotic,2,SCORED
6462,SG,54.0,423.0,Jimmy Butler,2,MISSED
6464,PG,50.0,240.0,Rajon Rondo,2,MISSED
6465,SG,64.0,234.0,Jimmy Butler,2,MISSED
6468,PF,62.0,244.0,Nikola Mirotic,2,SCORED
6469,C,234.0,290.0,Robin Lopez,2,SCORED
6470,SG,887.0,86.0,Jimmy Butler,3,SCORED
6472,C,886.0,342.0,Robin Lopez,3,MISSED
6473,PF,684.0,437.0,Nikola Mirotic,3,SCORED
6474,SG,888.0,250.0,Jimmy Butler,3,SCORED
6475,PG,691.0,244.0,Rajon Rondo,3,MISSED
6477,C,853.0,249.0,Robin Lopez,3,SCORED
6478,PG,866.0,252.0,Rajon Rondo,3,SCORED
6479,PG,887.0,284.0,Rajon Rondo,3,MISSED
6480,C,873.0,250.0,Robin Lopez,3,SCORED
6481,C,886.0,109.0,Robin Lopez,3,MISSED
6482,PF,878.0,20.0,Nikola Mirotic,3,MISSED
6483,PG,882.0,269.0,Rajon Rondo,3,MISSED
6485,PG,871.0,230.0,Rajon Rondo,3,MISSED
6486,C,888.0,250.0,Robin Lopez,3,SCORED
6487,PG,881.0,235.0,Rajon Rondo,3,SCORED
6489,PF,642.0,223.0,Nikola Mirotic,3,SCORED
6490,PF,706.0,416.0,Nikola Mirotic,3,SCORED
6491,PG,882.0,266.0,Rajon Rondo,3,SCORED
6493,PG,724.0,385.0,Rajon Rondo,3,MISSED
6494,PF,681.0,411.0,Nikola Mirotic,3,MISSED
6501,SG,725.0,372.0,Jimmy Butler,4,MISSED
6504,SG,748.0,467.0,Jimmy Butler,4,SCORED
6505,SG,797.0,324.0,Jimmy Butler,4,SCORED
6506,SG,784.0,302.0,Jimmy Butler,4,SCORED
6507,SG,750.0,241.0,Jimmy Butler,4,MISSED
